caused,causing,lag,p_value,start_year,end_year
log_usd_inr_real_ret,log_gold_inr_real_ret,5,0.13598693015718222,1991,2012
log_oil_inr_real_ret,log_oil_usd_ret,5,0.2477167217765488,1991,2012
log_oil_inr_real_ret,log_gold_usd_ret,5,0.5982539703847722,1991,2012
log_oil_inr_real_ret,log_usd_inr_ret,5,0.045764132647377165,1991,2012
log_oil_inr_real_ret,inflation_india,5,0.3084306590265048,1991,2012
log_oil_inr_real_ret,inflation_usa,5,0.30905316953845235,1991,2012
log_oil_inr_real_ret,log_oil_inr_ret,5,0.43721230502926467,1991,2012
log_oil_inr_real_ret,log_gold_inr_ret,5,0.056998304571181976,1991,2012
log_oil_inr_real_ret,log_cpi_india,5,0.48923302993441414,1991,2012
log_oil_inr_real_ret,log_cpi_usa,5,0.5192651121435973,1991,2012
log_oil_inr_real_ret,log_oil_usd_real_ret,5,0.7609041527541658,1991,2012
log_oil_inr_real_ret,log_gold_usd_real_ret,5,0.1882256685937639,1991,2012
log_oil_inr_real_ret,log_usd_inr_real_ret,5,0.7609041527541653,1991,2012
log_oil_inr_real_ret,log_gold_inr_real_ret,5,0.32537482592078815,1991,2012
log_gold_inr_real_ret,log_oil_usd_ret,5,0.30324448745187793,1991,2012
log_gold_inr_real_ret,log_gold_usd_ret,5,0.41119170042694214,1991,2012
log_gold_inr_real_ret,log_usd_inr_ret,5,0.07801682162197546,1991,2012
log_gold_inr_real_ret,inflation_india,5,0.22142898521847876,1991,2012
log_gold_inr_real_ret,inflation_usa,5,0.23315645059983586,1991,2012
log_gold_inr_real_ret,log_oil_inr_ret,5,0.42747428167140483,1991,2012
log_gold_inr_real_ret,log_gold_inr_ret,5,0.14786431138975364,1991,2012
log_gold_inr_real_ret,log_cpi_india,5,0.3298939081137823,1991,2012
log_gold_inr_real_ret,log_cpi_usa,5,0.39104585619179,1991,2012
log_gold_inr_real_ret,log_oil_usd_real_ret,5,0.6173519540929302,1991,2012
log_gold_inr_real_ret,log_gold_usd_real_ret,5,0.19949011691668872,1991,2012
log_gold_inr_real_ret,log_usd_inr_real_ret,5,0.1994901169166939,1991,2012
log_gold_inr_real_ret,log_oil_inr_real_ret,5,0.30160126095949846,1991,2012
log_oil_usd_ret,log_gold_usd_ret,5,0.942918592898762,1992,2013
log_oil_usd_ret,log_usd_inr_ret,5,0.13241066635343954,1992,2013
log_oil_usd_ret,inflation_india,5,0.24657044790995658,1992,2013
log_oil_usd_ret,inflation_usa,5,0.4661630343198466,1992,2013
log_oil_usd_ret,log_oil_inr_ret,5,0.13241066635343857,1992,2013
log_oil_usd_ret,log_gold_inr_ret,5,0.6360336782520439,1992,2013
log_oil_usd_ret,log_cpi_india,5,0.5117240690663737,1992,2013
log_oil_usd_ret,log_cpi_usa,5,0.22054619204234885,1992,2013
log_oil_usd_ret,log_oil_usd_real_ret,5,0.2465704479099557,1992,2013
log_oil_usd_ret,log_gold_usd_real_ret,5,0.3379813694796864,1992,2013
log_oil_usd_ret,log_usd_inr_real_ret,5,0.024468473853176863,1992,2013
log_oil_usd_ret,log_oil_inr_real_ret,5,0.061135735991283746,1992,2013
log_oil_usd_ret,log_gold_inr_real_ret,5,0.08589806762258825,1992,2013
log_gold_usd_ret,log_oil_usd_ret,5,0.6189197033940405,1992,2013
log_gold_usd_ret,log_usd_inr_ret,5,0.033858699911720365,1992,2013
log_gold_usd_ret,inflation_india,5,0.7301103426171598,1992,2013
log_gold_usd_ret,inflation_usa,5,0.15542614231958224,1992,2013
log_gold_usd_ret,log_oil_inr_ret,5,0.9084489670049191,1992,2013
log_gold_usd_ret,log_gold_inr_ret,5,0.03385869991172021,1992,2013
log_gold_usd_ret,log_cpi_india,5,0.5587468708675997,1992,2013
log_gold_usd_ret,log_cpi_usa,5,0.665762439762348,1992,2013
log_gold_usd_ret,log_oil_usd_real_ret,5,0.9076255433211923,1992,2013
log_gold_usd_ret,log_gold_usd_real_ret,5,0.7301103426171602,1992,2013
log_gold_usd_ret,log_usd_inr_real_ret,5,0.29042480311754454,1992,2013
log_gold_usd_ret,log_oil_inr_real_ret,5,0.6239870706019967,1992,2013
log_gold_usd_ret,log_gold_inr_real_ret,5,0.4815126874212096,1992,2013
log_usd_inr_ret,log_oil_usd_ret,5,0.9096833806481415,1992,2013
log_usd_inr_ret,log_gold_usd_ret,5,0.48006996385836287,1992,2013
log_usd_inr_ret,inflation_india,5,0.20425163861531787,1992,2013
log_usd_inr_ret,inflation_usa,5,0.2831626795173657,1992,2013
log_usd_inr_ret,log_oil_inr_ret,5,0.9096833806481402,1992,2013
log_usd_inr_ret,log_gold_inr_ret,5,0.48006996385837264,1992,2013
log_usd_inr_ret,log_cpi_india,5,0.18583926841740164,1992,2013
log_usd_inr_ret,log_cpi_usa,5,0.1240252629289928,1992,2013
log_usd_inr_ret,log_oil_usd_real_ret,5,0.5008284726070715,1992,2013
log_usd_inr_ret,log_gold_usd_real_ret,5,0.3428023261395581,1992,2013
log_usd_inr_ret,log_usd_inr_real_ret,5,0.36522135671744166,1992,2013
log_usd_inr_ret,log_oil_inr_real_ret,5,0.4430138966294689,1992,2013
log_usd_inr_ret,log_gold_inr_real_ret,5,0.35526560543593116,1992,2013
inflation_india,log_oil_usd_ret,5,0.08505390323100791,1992,2013
inflation_india,log_gold_usd_ret,5,0.619948378175118,1992,2013
inflation_india,log_usd_inr_ret,5,0.10189992707951097,1992,2013
inflation_india,inflation_usa,5,0.37545819164262706,1992,2013
inflation_india,log_oil_inr_ret,5,0.2637504666615619,1992,2013
inflation_india,log_gold_inr_ret,5,0.6976335032079363,1992,2013
inflation_india,log_cpi_india,5,0.6903124082004438,1992,2013
inflation_india,log_cpi_usa,5,0.220343811270711,1992,2013
inflation_india,log_oil_usd_real_ret,5,0.08505390323100838,1992,2013
inflation_india,log_gold_usd_real_ret,5,0.619948378175118,1992,2013
inflation_india,log_usd_inr_real_ret,5,0.42611178847840236,1992,2013
inflation_india,log_oil_inr_real_ret,5,0.343482965444989,1992,2013
inflation_india,log_gold_inr_real_ret,5,0.41486353003353404,1992,2013
inflation_usa,log_oil_usd_ret,5,0.2457775671993054,1992,2013
inflation_usa,log_gold_usd_ret,5,0.10491420142418954,1992,2013
inflation_usa,log_usd_inr_ret,5,0.5104859573380913,1992,2013
inflation_usa,inflation_india,5,0.5061711389911007,1992,2013
inflation_usa,log_oil_inr_ret,5,0.23753750396212808,1992,2013
inflation_usa,log_gold_inr_ret,5,0.47165682788757635,1992,2013
inflation_usa,log_cpi_india,5,0.8454303999184565,1992,2013
inflation_usa,log_cpi_usa,5,0.9607267637148402,1992,2013
inflation_usa,log_oil_usd_real_ret,5,0.660430240723193,1992,2013
inflation_usa,log_gold_usd_real_ret,5,0.6639777248164982,1992,2013
inflation_usa,log_usd_inr_real_ret,5,0.4586667393902729,1992,2013
inflation_usa,log_oil_inr_real_ret,5,0.564083321676895,1992,2013
inflation_usa,log_gold_inr_real_ret,5,0.5481918311660621,1992,2013
log_oil_inr_ret,log_oil_usd_ret,5,0.022694725942743292,1992,2013
log_oil_inr_ret,log_gold_usd_ret,5,0.988407857401486,1992,2013
log_oil_inr_ret,log_usd_inr_ret,5,0.022694725942742938,1992,2013
log_oil_inr_ret,inflation_india,5,0.4892513309020786,1992,2013
log_oil_inr_ret,inflation_usa,5,0.47080573072466225,1992,2013
log_oil_inr_ret,log_gold_inr_ret,5,0.9067762423155368,1992,2013
log_oil_inr_ret,log_cpi_india,5,0.6150902222381084,1992,2013
log_oil_inr_ret,log_cpi_usa,5,0.5544484327083616,1992,2013
log_oil_inr_ret,log_oil_usd_real_ret,5,0.6346610890047093,1992,2013
log_oil_inr_ret,log_gold_usd_real_ret,5,0.5910790065612913,1992,2013
log_oil_inr_ret,log_usd_inr_real_ret,5,0.5157983926864573,1992,2013
log_oil_inr_ret,log_oil_inr_real_ret,5,0.5327065311720939,1992,2013
log_oil_inr_ret,log_gold_inr_real_ret,5,0.5172366936085995,1992,2013
log_gold_inr_ret,log_oil_usd_ret,5,0.003409475620228492,1992,2013
log_gold_inr_ret,log_gold_usd_ret,5,0.10833795824050813,1992,2013
log_gold_inr_ret,log_usd_inr_ret,5,0.10833795824051584,1992,2013
log_gold_inr_ret,inflation_india,5,0.7507909630758776,1992,2013
log_gold_inr_ret,inflation_usa,5,0.41150104812159694,1992,2013
log_gold_inr_ret,log_oil_inr_ret,5,0.40235662506747233,1992,2013
log_gold_inr_ret,log_cpi_india,5,0.7855855611030302,1992,2013
log_gold_inr_ret,log_cpi_usa,5,0.8092968041951324,1992,2013
log_gold_inr_ret,log_oil_usd_real_ret,5,0.9867552129297341,1992,2013
log_gold_inr_ret,log_gold_usd_real_ret,5,0.9416512073204808,1992,2013
log_gold_inr_ret,log_usd_inr_real_ret,5,0.6671210717949443,1992,2013
log_gold_inr_ret,log_oil_inr_real_ret,5,0.8749966894890389,1992,2013
log_gold_inr_ret,log_gold_inr_real_ret,5,0.8061186171463567,1992,2013
log_cpi_india,log_oil_usd_ret,5,0.17617579489491927,1992,2013
log_cpi_india,log_gold_usd_ret,5,0.7344274700791865,1992,2013
log_cpi_india,log_usd_inr_ret,5,0.3412690839544989,1992,2013
log_cpi_india,inflation_india,5,0.9988841944436292,1992,2013
log_cpi_india,inflation_usa,5,0.48488974917240407,1992,2013
log_cpi_india,log_oil_inr_ret,5,0.305129181947002,1992,2013
log_cpi_india,log_gold_inr_ret,5,0.5920014175452258,1992,2013
log_cpi_india,log_cpi_usa,5,0.20471998466475952,1992,2013
log_cpi_india,log_oil_usd_real_ret,5,0.44219801973858575,1992,2013
log_cpi_india,log_gold_usd_real_ret,5,0.6635618764459774,1992,2013
log_cpi_india,log_usd_inr_real_ret,5,0.6148552243578803,1992,2013
log_cpi_india,log_oil_inr_real_ret,5,0.4132472312105224,1992,2013
log_cpi_india,log_gold_inr_real_ret,5,0.5480009528610572,1992,2013
log_cpi_usa,log_oil_usd_ret,5,0.44335837587068117,1992,2013
log_cpi_usa,log_gold_usd_ret,5,0.9383018610983929,1992,2013
log_cpi_usa,log_usd_inr_ret,5,0.702364759014794,1992,2013
log_cpi_usa,inflation_india,5,0.2623077962202953,1992,2013
log_cpi_usa,inflation_usa,5,0.9192768028041745,1992,2013
log_cpi_usa,log_oil_inr_ret,5,0.5547693085838326,1992,2013
log_cpi_usa,log_gold_inr_ret,5,0.9655383225958568,1992,2013
log_cpi_usa,log_cpi_india,5,0.4701368789966842,1992,2013
log_cpi_usa,log_oil_usd_real_ret,5,0.46349077326056537,1992,2013
log_cpi_usa,log_gold_usd_real_ret,5,0.7529157259002277,1992,2013
log_cpi_usa,log_usd_inr_real_ret,5,0.4017104809725305,1992,2013
log_cpi_usa,log_oil_inr_real_ret,5,0.4796521682898199,1992,2013
log_cpi_usa,log_gold_inr_real_ret,5,0.5571324399668139,1992,2013
log_oil_usd_real_ret,log_oil_usd_ret,5,0.07837565918964073,1992,2013
log_oil_usd_real_ret,log_gold_usd_ret,5,0.6252066063461567,1992,2013
log_oil_usd_real_ret,log_usd_inr_ret,5,0.06843624065066552,1992,2013
log_oil_usd_real_ret,inflation_india,5,0.07837565918964118,1992,2013
log_oil_usd_real_ret,inflation_usa,5,0.5084402670428829,1992,2013
log_oil_usd_real_ret,log_oil_inr_ret,5,0.2631213847035955,1992,2013
log_oil_usd_real_ret,log_gold_inr_ret,5,0.21711661422675685,1992,2013
log_oil_usd_real_ret,log_cpi_india,5,0.7661337596846506,1992,2013
log_oil_usd_real_ret,log_cpi_usa,5,0.09542096603589845,1992,2013
log_oil_usd_real_ret,log_gold_usd_real_ret,5,0.20661058529063706,1992,2013
log_oil_usd_real_ret,log_usd_inr_real_ret,5,0.7013571660666912,1992,2013
log_oil_usd_real_ret,log_oil_inr_real_ret,5,0.70135716606669,1992,2013
log_oil_usd_real_ret,log_gold_inr_real_ret,5,0.6759620757955571,1992,2013
log_gold_usd_real_ret,log_oil_usd_ret,5,0.136301719194116,1992,2013
log_gold_usd_real_ret,log_gold_usd_ret,5,0.6719709475455017,1992,2013
log_gold_usd_real_ret,log_usd_inr_ret,5,0.17190185833454885,1992,2013
log_gold_usd_real_ret,inflation_india,5,0.6719709475455046,1992,2013
log_gold_usd_real_ret,inflation_usa,5,0.22795784393982468,1992,2013
log_gold_usd_real_ret,log_oil_inr_ret,5,0.23621256547701047,1992,2013
log_gold_usd_real_ret,log_gold_inr_ret,5,0.24839176357092688,1992,2013
log_gold_usd_real_ret,log_cpi_india,5,0.4689053148578569,1992,2013
log_gold_usd_real_ret,log_cpi_usa,5,0.14745865745469167,1992,2013
log_gold_usd_real_ret,log_oil_usd_real_ret,5,0.07602387969951789,1992,2013
log_gold_usd_real_ret,log_usd_inr_real_ret,5,0.08410473637385414,1992,2013
log_gold_usd_real_ret,log_oil_inr_real_ret,5,0.1696009167756719,1992,2013
log_gold_usd_real_ret,log_gold_inr_real_ret,5,0.08410473637385249,1992,2013
log_usd_inr_real_ret,log_oil_usd_ret,5,0.23192443626134876,1992,2013
log_usd_inr_real_ret,log_gold_usd_ret,5,0.43159771142451875,1992,2013
log_usd_inr_real_ret,log_usd_inr_ret,5,0.06354998060608788,1992,2013
log_usd_inr_real_ret,inflation_india,5,0.15097490082053946,1992,2013
log_usd_inr_real_ret,inflation_usa,5,0.13361111996883723,1992,2013
log_usd_inr_real_ret,log_oil_inr_ret,5,0.3352714749039646,1992,2013
log_usd_inr_real_ret,log_gold_inr_ret,5,0.33298157257017846,1992,2013
log_usd_inr_real_ret,log_cpi_india,5,0.7231217292048702,1992,2013
log_usd_inr_real_ret,log_cpi_usa,5,0.30395091144772696,1992,2013
log_usd_inr_real_ret,log_oil_usd_real_ret,5,0.7422425662746484,1992,2013
log_usd_inr_real_ret,log_gold_usd_real_ret,5,0.14716526747613945,1992,2013
log_usd_inr_real_ret,log_oil_inr_real_ret,5,0.7422425662746481,1992,2013
log_usd_inr_real_ret,log_gold_inr_real_ret,5,0.14716526747614034,1992,2013
log_oil_inr_real_ret,log_oil_usd_ret,5,0.09267327662134181,1992,2013
log_oil_inr_real_ret,log_gold_usd_ret,5,0.5500286169998532,1992,2013
log_oil_inr_real_ret,log_usd_inr_ret,5,0.044282914263325056,1992,2013
log_oil_inr_real_ret,inflation_india,5,0.1634496804933748,1992,2013
log_oil_inr_real_ret,inflation_usa,5,0.30087865140448594,1992,2013
log_oil_inr_real_ret,log_oil_inr_ret,5,0.24199241407475258,1992,2013
log_oil_inr_real_ret,log_gold_inr_ret,5,0.30991796575977226,1992,2013
log_oil_inr_real_ret,log_cpi_india,5,0.6902586454723049,1992,2013
log_oil_inr_real_ret,log_cpi_usa,5,0.09471383598732831,1992,2013
log_oil_inr_real_ret,log_oil_usd_real_ret,5,0.7473870557414064,1992,2013
log_oil_inr_real_ret,log_gold_usd_real_ret,5,0.15253719725980605,1992,2013
log_oil_inr_real_ret,log_usd_inr_real_ret,5,0.7473870557414062,1992,2013
log_oil_inr_real_ret,log_gold_inr_real_ret,5,0.32141494955625355,1992,2013
log_gold_inr_real_ret,log_oil_usd_ret,5,0.1355875789591131,1992,2013
log_gold_inr_real_ret,log_gold_usd_ret,5,0.5795495388640364,1992,2013
log_gold_inr_real_ret,log_usd_inr_ret,5,0.08522940266228587,1992,2013
log_gold_inr_real_ret,inflation_india,5,0.15685327440703392,1992,2013
log_gold_inr_real_ret,inflation_usa,5,0.17717547554529264,1992,2013
log_gold_inr_real_ret,log_oil_inr_ret,5,0.244483119010323,1992,2013
log_gold_inr_real_ret,log_gold_inr_ret,5,0.3226411034341393,1992,2013
log_gold_inr_real_ret,log_cpi_india,5,0.7906596034747752,1992,2013
log_gold_inr_real_ret,log_cpi_usa,5,0.190168674919968,1992,2013
log_gold_inr_real_ret,log_oil_usd_real_ret,5,0.8071523926375022,1992,2013
log_gold_inr_real_ret,log_gold_usd_real_ret,5,0.1118496575008,1992,2013
log_gold_inr_real_ret,log_usd_inr_real_ret,5,0.11184965750080364,1992,2013
log_gold_inr_real_ret,log_oil_inr_real_ret,5,0.2611320519338102,1992,2013
log_oil_usd_ret,log_gold_usd_ret,5,0.6862111683026854,1993,2014
log_oil_usd_ret,log_usd_inr_ret,5,0.31523287468685496,1993,2014
log_oil_usd_ret,inflation_india,5,0.3791474113973939,1993,2014
log_oil_usd_ret,inflation_usa,5,0.6484531538494228,1993,2014
log_oil_usd_ret,log_oil_inr_ret,5,0.31523287468684674,1993,2014
log_oil_usd_ret,log_gold_inr_ret,5,0.6798054397877942,1993,2014
log_oil_usd_ret,log_cpi_india,5,0.38573325617858106,1993,2014
log_oil_usd_ret,log_cpi_usa,5,0.05194973696100417,1993,2014
log_oil_usd_ret,log_oil_usd_real_ret,5,0.3791474113973939,1993,2014
log_oil_usd_ret,log_gold_usd_real_ret,5,0.8036428890254491,1993,2014
log_oil_usd_ret,log_usd_inr_real_ret,5,0.8486407020200366,1993,2014
log_oil_usd_ret,log_oil_inr_real_ret,5,0.6527354299520869,1993,2014
log_oil_usd_ret,log_gold_inr_real_ret,5,0.8009037433889998,1993,2014
log_gold_usd_ret,log_oil_usd_ret,5,0.9504179131327674,1993,2014
log_gold_usd_ret,log_usd_inr_ret,5,0.021813675140624825,1993,2014
log_gold_usd_ret,inflation_india,5,0.7691778398707318,1993,2014
log_gold_usd_ret,inflation_usa,5,0.29695164741591806,1993,2014
log_gold_usd_ret,log_oil_inr_ret,5,0.5946683452647712,1993,2014
log_gold_usd_ret,log_gold_inr_ret,5,0.02181367514062277,1993,2014
log_gold_usd_ret,log_cpi_india,5,0.8334570387811022,1993,2014
log_gold_usd_ret,log_cpi_usa,5,0.55822189450914,1993,2014
log_gold_usd_ret,log_oil_usd_real_ret,5,0.926091448269735,1993,2014
log_gold_usd_ret,log_gold_usd_real_ret,5,0.7691778398707324,1993,2014
log_gold_usd_ret,log_usd_inr_real_ret,5,0.5183012637901615,1993,2014
log_gold_usd_ret,log_oil_inr_real_ret,5,0.7697798081125611,1993,2014
log_gold_usd_ret,log_gold_inr_real_ret,5,0.6850702681540455,1993,2014
log_usd_inr_ret,log_oil_usd_ret,5,0.9059174496443237,1993,2014
log_usd_inr_ret,log_gold_usd_ret,5,0.6195884285385157,1993,2014
log_usd_inr_ret,inflation_india,5,0.21470386707647326,1993,2014
log_usd_inr_ret,inflation_usa,5,0.2950375146968282,1993,2014
log_usd_inr_ret,log_oil_inr_ret,5,0.9059174496443227,1993,2014
log_usd_inr_ret,log_gold_inr_ret,5,0.6195884285385231,1993,2014
log_usd_inr_ret,log_cpi_india,5,0.16604584877977369,1993,2014
log_usd_inr_ret,log_cpi_usa,5,0.05084208286174274,1993,2014
log_usd_inr_ret,log_oil_usd_real_ret,5,0.4885016631761527,1993,2014
log_usd_inr_ret,log_gold_usd_real_ret,5,0.3379663027844002,1993,2014
log_usd_inr_ret,log_usd_inr_real_ret,5,0.36098326859659896,1993,2014
log_usd_inr_ret,log_oil_inr_real_ret,5,0.43654920100538913,1993,2014
log_usd_inr_ret,log_gold_inr_real_ret,5,0.3478830839566018,1993,2014
inflation_india,log_oil_usd_ret,5,0.0032525718107598526,1993,2014
inflation_india,log_gold_usd_ret,5,0.7355662388233898,1993,2014
inflation_india,log_usd_inr_ret,5,0.016433837356117195,1993,2014
inflation_india,inflation_usa,5,0.07008842718237064,1993,2014
inflation_india,log_oil_inr_ret,5,0.022429561449522167,1993,2014
inflation_india,log_gold_inr_ret,5,0.7982311698340425,1993,2014
inflation_india,log_cpi_india,5,0.6554513315680573,1993,2014
inflation_india,log_cpi_usa,5,0.10559171007807712,1993,2014
inflation_india,log_oil_usd_real_ret,5,0.0032525718107598313,1993,2014
inflation_india,log_gold_usd_real_ret,5,0.735566238823391,1993,2014
inflation_india,log_usd_inr_real_ret,5,0.08632443052621105,1993,2014
inflation_india,log_oil_inr_real_ret,5,0.027623044053455562,1993,2014
inflation_india,log_gold_inr_real_ret,5,0.04830780363004136,1993,2014
inflation_usa,log_oil_usd_ret,5,0.25205535681089397,1993,2014
inflation_usa,log_gold_usd_ret,5,0.1569859069995389,1993,2014
inflation_usa,log_usd_inr_ret,5,0.5322943796001705,1993,2014
inflation_usa,inflation_india,5,0.3802931706563831,1993,2014
inflation_usa,log_oil_inr_ret,5,0.24807280089254033,1993,2014
inflation_usa,log_gold_inr_ret,5,0.566171751825491,1993,2014
inflation_usa,log_cpi_india,5,0.6170353214733669,1993,2014
inflation_usa,log_cpi_usa,5,0.9310247374905225,1993,2014
inflation_usa,log_oil_usd_real_ret,5,0.5997624574099312,1993,2014
inflation_usa,log_gold_usd_real_ret,5,0.5765112341508193,1993,2014
inflation_usa,log_usd_inr_real_ret,5,0.3344030321651,1993,2014
inflation_usa,log_oil_inr_real_ret,5,0.4529575405199761,1993,2014
inflation_usa,log_gold_inr_real_ret,5,0.4330638615345107,1993,2014
log_oil_inr_ret,log_oil_usd_ret,5,0.3433215569314632,1993,2014
log_oil_inr_ret,log_gold_usd_ret,5,0.9096562056474731,1993,2014
log_oil_inr_ret,log_usd_inr_ret,5,0.3433215569314699,1993,2014
log_oil_inr_ret,inflation_india,5,0.6516111037871931,1993,2014
log_oil_inr_ret,inflation_usa,5,0.5016902894043948,1993,2014
log_oil_inr_ret,log_gold_inr_ret,5,0.6554765630051983,1993,2014
log_oil_inr_ret,log_cpi_india,5,0.6375175704188168,1993,2014
log_oil_inr_ret,log_cpi_usa,5,0.5601855940990941,1993,2014
log_oil_inr_ret,log_oil_usd_real_ret,5,0.7751489197967706,1993,2014
log_oil_inr_ret,log_gold_usd_real_ret,5,0.8890243737861708,1993,2014
log_oil_inr_ret,log_usd_inr_real_ret,5,0.9040877992751365,1993,2014
log_oil_inr_ret,log_oil_inr_real_ret,5,0.869908408603047,1993,2014
log_oil_inr_ret,log_gold_inr_real_ret,5,0.8935928405415046,1993,2014
log_gold_inr_ret,log_oil_usd_ret,5,0.8203463932082335,1993,2014
log_gold_inr_ret,log_gold_usd_ret,5,0.21686787375871724,1993,2014
log_gold_inr_ret,log_usd_inr_ret,5,0.2168678737587355,1993,2014
log_gold_inr_ret,inflation_india,5,0.7416108583453198,1993,2014
log_gold_inr_ret,inflation_usa,5,0.6243388496439279,1993,2014
log_gold_inr_ret,log_oil_inr_ret,5,0.7026083978713423,1993,2014
log_gold_inr_ret,log_cpi_india,5,0.8208054928790818,1993,2014
log_gold_inr_ret,log_cpi_usa,5,0.3176003642577571,1993,2014
log_gold_inr_ret,log_oil_usd_real_ret,5,0.9423858792632883,1993,2014
log_gold_inr_ret,log_gold_usd_real_ret,5,0.9230224340566999,1993,2014
log_gold_inr_ret,log_usd_inr_real_ret,5,0.7314921453579356,1993,2014
log_gold_inr_ret,log_oil_inr_real_ret,5,0.86346312982945,1993,2014
log_gold_inr_ret,log_gold_inr_real_ret,5,0.834129362413235,1993,2014
log_cpi_india,log_oil_usd_ret,5,0.27337003795200426,1993,2014
log_cpi_india,log_gold_usd_ret,5,0.9526867586697052,1993,2014
log_cpi_india,log_usd_inr_ret,5,0.2635128516860448,1993,2014
log_cpi_india,inflation_india,5,0.9822165168366876,1993,2014
log_cpi_india,inflation_usa,5,0.7555281685683016,1993,2014
log_cpi_india,log_oil_inr_ret,5,0.5230764957475704,1993,2014
log_cpi_india,log_gold_inr_ret,5,0.7071177452438325,1993,2014
log_cpi_india,log_cpi_usa,5,0.13968094892197283,1993,2014
log_cpi_india,log_oil_usd_real_ret,5,0.8529172720353819,1993,2014
log_cpi_india,log_gold_usd_real_ret,5,0.9281901688939073,1993,2014
log_cpi_india,log_usd_inr_real_ret,5,0.8670993163677756,1993,2014
log_cpi_india,log_oil_inr_real_ret,5,0.8903993697642985,1993,2014
log_cpi_india,log_gold_inr_real_ret,5,0.9338023402386683,1993,2014
log_cpi_usa,log_oil_usd_ret,5,0.3006556557150822,1993,2014
log_cpi_usa,log_gold_usd_ret,5,0.9632118140469935,1993,2014
log_cpi_usa,log_usd_inr_ret,5,0.6852672531826376,1993,2014
log_cpi_usa,inflation_india,5,0.14443505287296307,1993,2014
log_cpi_usa,inflation_usa,5,0.9073236541700518,1993,2014
log_cpi_usa,log_oil_inr_ret,5,0.5250607782139864,1993,2014
log_cpi_usa,log_gold_inr_ret,5,0.9997176513694543,1993,2014
log_cpi_usa,log_cpi_india,5,0.2995047207591595,1993,2014
log_cpi_usa,log_oil_usd_real_ret,5,0.17944899524651772,1993,2014
log_cpi_usa,log_gold_usd_real_ret,5,0.2896967151296697,1993,2014
log_cpi_usa,log_usd_inr_real_ret,5,0.15597382835174323,1993,2014
log_cpi_usa,log_oil_inr_real_ret,5,0.15313950911431626,1993,2014
log_cpi_usa,log_gold_inr_real_ret,5,0.1622914368162288,1993,2014
log_oil_usd_real_ret,log_oil_usd_ret,5,0.0581220507018433,1993,2014
log_oil_usd_real_ret,log_gold_usd_ret,5,0.8354909269721095,1993,2014
log_oil_usd_real_ret,log_usd_inr_ret,5,0.051907304141562936,1993,2014
log_oil_usd_real_ret,inflation_india,5,0.05812205070184335,1993,2014
log_oil_usd_real_ret,inflation_usa,5,0.6079856221788701,1993,2014
log_oil_usd_real_ret,log_oil_inr_ret,5,0.21500228337387395,1993,2014
log_oil_usd_real_ret,log_gold_inr_ret,5,0.5275483719671255,1993,2014
log_oil_usd_real_ret,log_cpi_india,5,0.8835578123444519,1993,2014
log_oil_usd_real_ret,log_cpi_usa,5,0.3273116820544145,1993,2014
log_oil_usd_real_ret,log_gold_usd_real_ret,5,0.14523468008866733,1993,2014
log_oil_usd_real_ret,log_usd_inr_real_ret,5,0.7542336222668827,1993,2014
log_oil_usd_real_ret,log_oil_inr_real_ret,5,0.7542336222668816,1993,2014
log_oil_usd_real_ret,log_gold_inr_real_ret,5,0.7015273262569818,1993,2014
log_gold_usd_real_ret,log_oil_usd_ret,5,0.14650438578656017,1993,2014
log_gold_usd_real_ret,log_gold_usd_ret,5,0.9275278213984032,1993,2014
log_gold_usd_real_ret,log_usd_inr_ret,5,0.0366672801583893,1993,2014
log_gold_usd_real_ret,inflation_india,5,0.927527821398404,1993,2014
log_gold_usd_real_ret,inflation_usa,5,0.1832547435594587,1993,2014
log_gold_usd_real_ret,log_oil_inr_ret,5,0.23838557618920875,1993,2014
log_gold_usd_real_ret,log_gold_inr_ret,5,0.4309229364597682,1993,2014
log_gold_usd_real_ret,log_cpi_india,5,0.6105694099425126,1993,2014
log_gold_usd_real_ret,log_cpi_usa,5,0.2183731573960306,1993,2014
log_gold_usd_real_ret,log_oil_usd_real_ret,5,0.025732836008559287,1993,2014
log_gold_usd_real_ret,log_usd_inr_real_ret,5,0.1591055463664328,1993,2014
log_gold_usd_real_ret,log_oil_inr_real_ret,5,0.20968092012337677,1993,2014
log_gold_usd_real_ret,log_gold_inr_real_ret,5,0.15910554636643087,1993,2014
log_usd_inr_real_ret,log_oil_usd_ret,5,0.2886879662091302,1993,2014
log_usd_inr_real_ret,log_gold_usd_ret,5,0.4498032633765185,1993,2014
log_usd_inr_real_ret,log_usd_inr_ret,5,0.028005111959095098,1993,2014
log_usd_inr_real_ret,inflation_india,5,0.0788648047317396,1993,2014
log_usd_inr_real_ret,inflation_usa,5,0.08291327342291527,1993,2014
log_usd_inr_real_ret,log_oil_inr_ret,5,0.3250137254075552,1993,2014
log_usd_inr_real_ret,log_gold_inr_ret,5,0.3540093785393835,1993,2014
log_usd_inr_real_ret,log_cpi_india,5,0.6624109136737022,1993,2014
log_usd_inr_real_ret,log_cpi_usa,5,0.44594801920621235,1993,2014
log_usd_inr_real_ret,log_oil_usd_real_ret,5,0.8377780738352427,1993,2014
log_usd_inr_real_ret,log_gold_usd_real_ret,5,0.13983351777148734,1993,2014
log_usd_inr_real_ret,log_oil_inr_real_ret,5,0.8377780738352424,1993,2014
