Time,Pair,Correlation
112,oil_usd_ret-oil_inr_ret,0.9664198457088343
112,oil_usd_ret-gold_inr_ret,-0.015149292373075508
112,gold_usd_ret-usd_inr_ret,-0.10029892152162129
112,gold_usd_ret-oil_inr_ret,0.07371609412404292
112,gold_usd_ret-gold_inr_ret,0.8415487401346256
112,usd_inr_ret-oil_inr_ret,0.07890584194963544
112,usd_inr_ret-gold_inr_ret,0.4232582729386436
112,oil_inr_ret-gold_inr_ret,0.10857138524158327
113,oil_usd_ret-gold_usd_ret,0.10133341166042181
113,oil_usd_ret-usd_inr_ret,-0.15292236125521277
113,oil_usd_ret-oil_inr_ret,0.9677924219398533
113,oil_usd_ret-gold_inr_ret,0.006075946636867291
113,gold_usd_ret-usd_inr_ret,-0.10617450752854282
113,gold_usd_ret-oil_inr_ret,0.08983069423162686
113,gold_usd_ret-gold_inr_ret,0.8448492110734562
113,usd_inr_ret-oil_inr_ret,0.07905340235765745
113,usd_inr_ret-gold_inr_ret,0.4125422608444018
113,oil_inr_ret-gold_inr_ret,0.12473035456692683
114,oil_usd_ret-gold_usd_ret,0.08599041467640732
114,oil_usd_ret-usd_inr_ret,-0.15187685816851823
114,oil_usd_ret-oil_inr_ret,0.9684691173712244
114,oil_usd_ret-gold_inr_ret,-0.0023878807781447724
114,gold_usd_ret-usd_inr_ret,-0.10894852174574973
114,gold_usd_ret-oil_inr_ret,0.07436163218817742
114,gold_usd_ret-gold_inr_ret,0.8516178519726179
114,usd_inr_ret-oil_inr_ret,0.07744445719864
114,usd_inr_ret-gold_inr_ret,0.3987532656303036
114,oil_inr_ret-gold_inr_ret,0.11192077459756374
115,oil_usd_ret-gold_usd_ret,0.09905618814962898
115,oil_usd_ret-usd_inr_ret,-0.14966987447413363
115,oil_usd_ret-oil_inr_ret,0.9689431512484987
115,oil_usd_ret-gold_inr_ret,0.01477280799475558
115,gold_usd_ret-usd_inr_ret,-0.1059257520417897
115,gold_usd_ret-oil_inr_ret,0.08859455187770056
115,gold_usd_ret-gold_inr_ret,0.8624690797097758
115,usd_inr_ret-oil_inr_ret,0.07778615093068836
115,usd_inr_ret-gold_inr_ret,0.3828009475625597
115,oil_inr_ret-gold_inr_ret,0.12456934519096258
116,oil_usd_ret-gold_usd_ret,0.15038999983379625
116,oil_usd_ret-usd_inr_ret,-0.12906579631376466
116,oil_usd_ret-oil_inr_ret,0.972682324854767
116,oil_usd_ret-gold_inr_ret,0.07250739375730966
116,gold_usd_ret-usd_inr_ret,-0.1054915361872693
116,gold_usd_ret-oil_inr_ret,0.13928611323504503
116,gold_usd_ret-gold_inr_ret,0.8666042402117983
116,usd_inr_ret-oil_inr_ret,0.084185652426336
116,usd_inr_ret-gold_inr_ret,0.3759290052934275
116,oil_inr_ret-gold_inr_ret,0.17262668554628685
117,oil_usd_ret-gold_usd_ret,0.13741938220063032
117,oil_usd_ret-usd_inr_ret,-0.12321554983206053
117,oil_usd_ret-oil_inr_ret,0.9733808919518763
117,oil_usd_ret-gold_inr_ret,0.06684216404184185
117,gold_usd_ret-usd_inr_ret,-0.11444868619557898
117,gold_usd_ret-oil_inr_ret,0.12388800763065934
117,gold_usd_ret-gold_inr_ret,0.8665672631846147
117,usd_inr_ret-oil_inr_ret,0.08722952591550519
117,usd_inr_ret-gold_inr_ret,0.36751408644011935
117,oil_inr_ret-gold_inr_ret,0.16327847515241253
118,oil_usd_ret-gold_usd_ret,0.16105340720038247
118,oil_usd_ret-usd_inr_ret,-0.11208614192130308
118,oil_usd_ret-oil_inr_ret,0.9742423892017479
118,oil_usd_ret-gold_inr_ret,0.09488731738966252
118,gold_usd_ret-usd_inr_ret,-0.11054990871329598
118,gold_usd_ret-oil_inr_ret,0.14733862012486162
118,gold_usd_ret-gold_inr_ret,0.8699368798125675
118,usd_inr_ret-oil_inr_ret,0.09486476138307569
118,usd_inr_ret-gold_inr_ret,0.36515729452909007
118,oil_inr_ret-gold_inr_ret,0.1879940032770134
119,oil_usd_ret-gold_usd_ret,0.15337407357265012
119,oil_usd_ret-usd_inr_ret,-0.11752927900619645
119,oil_usd_ret-oil_inr_ret,0.9746304572545185
119,oil_usd_ret-gold_inr_ret,0.08559499624369603
119,gold_usd_ret-usd_inr_ret,-0.116085773061751
119,gold_usd_ret-oil_inr_ret,0.13865433264720023
119,gold_usd_ret-gold_inr_ret,0.869815983350865
119,usd_inr_ret-oil_inr_ret,0.08775427453504556
119,usd_inr_ret-gold_inr_ret,0.36013989625439813
119,oil_inr_ret-gold_inr_ret,0.17697078175546033
120,oil_usd_ret-gold_usd_ret,0.1641211346268987
120,oil_usd_ret-usd_inr_ret,-0.1107209347890265
120,oil_usd_ret-oil_inr_ret,0.9753562047926482
120,oil_usd_ret-gold_inr_ret,0.10030421215779949
120,gold_usd_ret-usd_inr_ret,-0.1191661344073151
120,gold_usd_ret-oil_inr_ret,0.14874503709425296
120,gold_usd_ret-gold_inr_ret,0.8705605346804309
120,usd_inr_ret-oil_inr_ret,0.09153776580349876
120,usd_inr_ret-gold_inr_ret,0.35588818554747914
120,oil_inr_ret-gold_inr_ret,0.18920993484027265
121,oil_usd_ret-gold_usd_ret,0.12338613671769841
121,oil_usd_ret-usd_inr_ret,-0.11792257028812335
121,oil_usd_ret-oil_inr_ret,0.975298099673459
121,oil_usd_ret-gold_inr_ret,0.0657876155191774
121,gold_usd_ret-usd_inr_ret,-0.09429911281038256
121,gold_usd_ret-oil_inr_ret,0.1123192332460488
121,gold_usd_ret-gold_inr_ret,0.8844000531032653
121,usd_inr_ret-oil_inr_ret,0.08456424088650662
121,usd_inr_ret-gold_inr_ret,0.35306417899023324
121,oil_inr_ret-gold_inr_ret,0.153153386954433
122,oil_usd_ret-gold_usd_ret,0.12492992225675975
122,oil_usd_ret-usd_inr_ret,-0.11860078611729886
122,oil_usd_ret-oil_inr_ret,0.9751622647130325
122,oil_usd_ret-gold_inr_ret,0.06706849901425782
122,gold_usd_ret-usd_inr_ret,-0.1036980749520089
122,gold_usd_ret-oil_inr_ret,0.1118204142387012
122,gold_usd_ret-gold_inr_ret,0.8830017328037297
122,usd_inr_ret-oil_inr_ret,0.08406376946273764
122,usd_inr_ret-gold_inr_ret,0.3461794202357291
122,oil_inr_ret-gold_inr_ret,0.15335084044514471
123,oil_usd_ret-gold_usd_ret,0.12781570613406912
123,oil_usd_ret-usd_inr_ret,-0.1247775759477047
123,oil_usd_ret-oil_inr_ret,0.9748078475210443
123,oil_usd_ret-gold_inr_ret,0.0679206078667397
123,gold_usd_ret-usd_inr_ret,-0.11670434473434094
123,gold_usd_ret-oil_inr_ret,0.11205863056877445
123,gold_usd_ret-gold_inr_ret,0.8806707992380913
123,usd_inr_ret-oil_inr_ret,0.07897064763016605
123,usd_inr_ret-gold_inr_ret,0.3371688021711152
123,oil_inr_ret-gold_inr_ret,0.15343602241517282
124,oil_usd_ret-gold_usd_ret,0.13034140972326247
124,oil_usd_ret-usd_inr_ret,-0.14184086099939597
124,oil_usd_ret-oil_inr_ret,0.9750820894151451
124,oil_usd_ret-gold_inr_ret,0.062042024886608586
124,gold_usd_ret-usd_inr_ret,-0.12424284149806664
124,gold_usd_ret-oil_inr_ret,0.11327879905230066
124,gold_usd_ret-gold_inr_ret,0.8783944914414581
124,usd_inr_ret-oil_inr_ret,0.060885310043724036
124,usd_inr_ret-gold_inr_ret,0.33471642278177033
124,oil_inr_ret-gold_inr_ret,0.1467296968214669
125,oil_usd_ret-gold_usd_ret,0.15684916643730562
125,oil_usd_ret-usd_inr_ret,-0.16550054108688889
125,oil_usd_ret-oil_inr_ret,0.9739452505947643
125,oil_usd_ret-gold_inr_ret,0.0830135896709965
125,gold_usd_ret-usd_inr_ret,-0.2516281219785679
125,gold_usd_ret-oil_inr_ret,0.12174559994059721
125,gold_usd_ret-gold_inr_ret,0.8764869702530983
125,usd_inr_ret-oil_inr_ret,0.04050263912411609
125,usd_inr_ret-gold_inr_ret,0.21683391151264997
125,oil_inr_ret-gold_inr_ret,0.15388389795162954
126,oil_usd_ret-gold_usd_ret,0.22448643885965466
126,oil_usd_ret-usd_inr_ret,-0.2765276738181883
126,oil_usd_ret-oil_inr_ret,0.9689546975095791
126,oil_usd_ret-gold_inr_ret,0.09535914901094932
126,gold_usd_ret-usd_inr_ret,-0.3519511310342273
126,gold_usd_ret-oil_inr_ret,0.1630291493379558
126,gold_usd_ret-gold_inr_ret,0.852861059535158
126,usd_inr_ret-oil_inr_ret,-0.049193709318263806
126,usd_inr_ret-gold_inr_ret,0.1624901255425062
126,oil_inr_ret-gold_inr_ret,0.16118061401832348
127,oil_usd_ret-gold_usd_ret,0.21527124681743318
127,oil_usd_ret-usd_inr_ret,-0.2577047832822135
127,oil_usd_ret-oil_inr_ret,0.9685062771401026
127,oil_usd_ret-gold_inr_ret,0.09995445072268024
127,gold_usd_ret-usd_inr_ret,-0.34152128152028643
127,gold_usd_ret-oil_inr_ret,0.15465403852773027
127,gold_usd_ret-gold_inr_ret,0.8535464927869709
127,usd_inr_ret-oil_inr_ret,-0.03539931919471144
127,usd_inr_ret-gold_inr_ret,0.17139000734138002
127,oil_inr_ret-gold_inr_ret,0.16430870242425
128,oil_usd_ret-gold_usd_ret,0.19077701247974513
128,oil_usd_ret-usd_inr_ret,-0.23615949970100347
128,oil_usd_ret-oil_inr_ret,0.9692889244290178
128,oil_usd_ret-gold_inr_ret,0.0890179416875232
128,gold_usd_ret-usd_inr_ret,-0.3374973384710384
128,gold_usd_ret-oil_inr_ret,0.12968026999718726
128,gold_usd_ret-gold_inr_ret,0.8542760205150969
128,usd_inr_ret-oil_inr_ret,-0.015606210135794338
128,usd_inr_ret-gold_inr_ret,0.17371399480250801
128,oil_inr_ret-gold_inr_ret,0.15139023380767608
129,oil_usd_ret-gold_usd_ret,0.1915654196214714
129,oil_usd_ret-usd_inr_ret,-0.23967536270923004
129,oil_usd_ret-oil_inr_ret,0.969894604423363
129,oil_usd_ret-gold_inr_ret,0.08607682342403393
129,gold_usd_ret-usd_inr_ret,-0.3298636938274497
129,gold_usd_ret-oil_inr_ret,0.13250258423270714
129,gold_usd_ret-gold_inr_ret,0.8539828855616678
129,usd_inr_ret-oil_inr_ret,-0.021234936811267813
129,usd_inr_ret-gold_inr_ret,0.18201902609624818
129,oil_inr_ret-gold_inr_ret,0.14940179063554165
130,oil_usd_ret-gold_usd_ret,0.19467186275972376
130,oil_usd_ret-usd_inr_ret,-0.23125429782339152
130,oil_usd_ret-oil_inr_ret,0.9702886349890837
130,oil_usd_ret-gold_inr_ret,0.09517426615902219
130,gold_usd_ret-usd_inr_ret,-0.31126290028994413
130,gold_usd_ret-oil_inr_ret,0.13880089636360635
130,gold_usd_ret-gold_inr_ret,0.8610939160653911
130,usd_inr_ret-oil_inr_ret,-0.013910751399761724
130,usd_inr_ret-gold_inr_ret,0.18806908061266084
130,oil_inr_ret-gold_inr_ret,0.15793775287126782
131,oil_usd_ret-gold_usd_ret,0.1624045647399521
131,oil_usd_ret-usd_inr_ret,-0.1971287579247524
131,oil_usd_ret-oil_inr_ret,0.9706491969056079
131,oil_usd_ret-gold_inr_ret,0.07875840477423214
131,gold_usd_ret-usd_inr_ret,-0.32264922993624884
131,gold_usd_ret-oil_inr_ret,0.1026094144772774
131,gold_usd_ret-gold_inr_ret,0.8617855296141568
131,usd_inr_ret-oil_inr_ret,0.020337316376933513
131,usd_inr_ret-gold_inr_ret,0.1751161636792474
131,oil_inr_ret-gold_inr_ret,0.13703493023828742
132,oil_usd_ret-gold_usd_ret,0.19876086655244074
132,oil_usd_ret-usd_inr_ret,-0.308771503494735
132,oil_usd_ret-oil_inr_ret,0.9684510009775547
132,oil_usd_ret-gold_inr_ret,0.04134309898503077
132,gold_usd_ret-usd_inr_ret,-0.33926423699889197
132,gold_usd_ret-oil_inr_ret,0.135244345065204
132,gold_usd_ret-gold_inr_ret,0.8389813771155094
132,usd_inr_ret-oil_inr_ret,-0.08377910719364202
132,usd_inr_ret-gold_inr_ret,0.20222091530874997
132,oil_inr_ret-gold_inr_ret,0.10969908342409374
133,oil_usd_ret-gold_usd_ret,0.19490134273139367
133,oil_usd_ret-usd_inr_ret,-0.2977612775942355
133,oil_usd_ret-oil_inr_ret,0.9688101434081198
133,oil_usd_ret-gold_inr_ret,0.04449064564649686
133,gold_usd_ret-usd_inr_ret,-0.32933315898185855
133,gold_usd_ret-oil_inr_ret,0.1334159943082097
133,gold_usd_ret-gold_inr_ret,0.8411297288245908
133,usd_inr_ret-oil_inr_ret,-0.07377612316672576
133,usd_inr_ret-gold_inr_ret,0.20819917054756085
133,oil_inr_ret-gold_inr_ret,0.11336654500452416
134,oil_usd_ret-gold_usd_ret,0.19719956176735998
134,oil_usd_ret-usd_inr_ret,-0.28756759505462426
134,oil_usd_ret-oil_inr_ret,0.969225203845895
134,oil_usd_ret-gold_inr_ret,0.056340479272540905
134,gold_usd_ret-usd_inr_ret,-0.31853794135264374
134,gold_usd_ret-oil_inr_ret,0.1384077527479151
134,gold_usd_ret-gold_inr_ret,0.8488978890979696
134,usd_inr_ret-oil_inr_ret,-0.0647248400978426
134,usd_inr_ret-gold_inr_ret,0.2052160181528879
134,oil_inr_ret-gold_inr_ret,0.1239702327609586
135,oil_usd_ret-gold_usd_ret,0.20591921087850337
135,oil_usd_ret-usd_inr_ret,-0.2848375927848293
135,oil_usd_ret-oil_inr_ret,0.9712068263262593
135,oil_usd_ret-gold_inr_ret,0.061152441462473485
135,gold_usd_ret-usd_inr_ret,-0.31324066844084375
135,gold_usd_ret-oil_inr_ret,0.1500789265713918
135,gold_usd_ret-gold_inr_ret,0.8491038496549427
135,usd_inr_ret-oil_inr_ret,-0.06986352974981082
135,usd_inr_ret-gold_inr_ret,0.2095302823892134
135,oil_inr_ret-gold_inr_ret,0.12727662411225243
136,oil_usd_ret-gold_usd_ret,0.18743405147921124
136,oil_usd_ret-usd_inr_ret,-0.26685312885543944
136,oil_usd_ret-oil_inr_ret,0.9713772894421607
136,oil_usd_ret-gold_inr_ret,0.05573533014960705
136,gold_usd_ret-usd_inr_ret,-0.3089371910718219
136,gold_usd_ret-oil_inr_ret,0.13023735479252885
136,gold_usd_ret-gold_inr_ret,0.8506957641205335
136,usd_inr_ret-oil_inr_ret,-0.051749547865059614
136,usd_inr_ret-gold_inr_ret,0.21040785320946756
136,oil_inr_ret-gold_inr_ret,0.11995615487748461
137,oil_usd_ret-gold_usd_ret,0.19250598085043027
137,oil_usd_ret-usd_inr_ret,-0.24068744472090733
137,oil_usd_ret-oil_inr_ret,0.9743300904449195
137,oil_usd_ret-gold_inr_ret,0.07868122977727132
137,gold_usd_ret-usd_inr_ret,-0.29905973833119487
137,gold_usd_ret-oil_inr_ret,0.1398417763485964
137,gold_usd_ret-gold_inr_ret,0.8525189473831997
137,usd_inr_ret-oil_inr_ret,-0.03660052841537822
137,usd_inr_ret-gold_inr_ret,0.21675392141489064
137,oil_inr_ret-gold_inr_ret,0.14038317909696074
138,oil_usd_ret-gold_usd_ret,0.19815167624833538
138,oil_usd_ret-usd_inr_ret,-0.23363034209233044
138,oil_usd_ret-oil_inr_ret,0.9750317997348836
138,oil_usd_ret-gold_inr_ret,0.08988641107048438
138,gold_usd_ret-usd_inr_ret,-0.29171665148583165
138,gold_usd_ret-oil_inr_ret,0.14793321853561137
138,gold_usd_ret-gold_inr_ret,0.8545149942588024
138,usd_inr_ret-oil_inr_ret,-0.03227222815352197
138,usd_inr_ret-gold_inr_ret,0.22020084066337461
138,oil_inr_ret-gold_inr_ret,0.15174208105303458
139,oil_usd_ret-gold_usd_ret,0.1668707245161197
139,oil_usd_ret-usd_inr_ret,-0.22989188417459006
139,oil_usd_ret-oil_inr_ret,0.9757391458996363
139,oil_usd_ret-gold_inr_ret,0.06035187647880594
139,gold_usd_ret-usd_inr_ret,-0.2766210692702173
139,gold_usd_ret-oil_inr_ret,0.11924030072150613
139,gold_usd_ret-gold_inr_ret,0.8580118551194224
139,usd_inr_ret-oil_inr_ret,-0.031357219778415796
139,usd_inr_ret-gold_inr_ret,0.22894302727328888
139,oil_inr_ret-gold_inr_ret,0.12179432196470684
140,oil_usd_ret-gold_usd_ret,0.16576492881680524
140,oil_usd_ret-usd_inr_ret,-0.21646377992684077
140,oil_usd_ret-oil_inr_ret,0.9759708154250908
140,oil_usd_ret-gold_inr_ret,0.06705361761265077
140,gold_usd_ret-usd_inr_ret,-0.2692739254332217
140,gold_usd_ret-oil_inr_ret,0.11950922556667941
140,gold_usd_ret-gold_inr_ret,0.858636909355651
140,usd_inr_ret-oil_inr_ret,-0.018543142214834652
140,usd_inr_ret-gold_inr_ret,0.23484959188683938
140,oil_inr_ret-gold_inr_ret,0.12923317099817438
141,oil_usd_ret-gold_usd_ret,0.13489922882629868
141,oil_usd_ret-usd_inr_ret,-0.2094882831788339
141,oil_usd_ret-oil_inr_ret,0.9785655217004666
141,oil_usd_ret-gold_inr_ret,0.0376603153273743
141,gold_usd_ret-usd_inr_ret,-0.26059907494962775
141,gold_usd_ret-oil_inr_ret,0.09310904072962295
141,gold_usd_ret-gold_inr_ret,0.8598024015864182
141,usd_inr_ret-oil_inr_ret,-0.022745332834551057
141,usd_inr_ret-gold_inr_ret,0.24116554581385527
141,oil_inr_ret-gold_inr_ret,0.0977384136823019
142,oil_usd_ret-gold_usd_ret,0.10950167771084465
142,oil_usd_ret-usd_inr_ret,-0.18355143598870827
142,oil_usd_ret-oil_inr_ret,0.9791654180014323
142,oil_usd_ret-gold_inr_ret,0.02361321813703503
142,gold_usd_ret-usd_inr_ret,-0.26049297700093205
142,gold_usd_ret-oil_inr_ret,0.06739075586401018
142,gold_usd_ret-gold_inr_ret,0.861283992509884
142,usd_inr_ret-oil_inr_ret,0.0011724901430514758
142,usd_inr_ret-gold_inr_ret,0.23826989341749838
142,oil_inr_ret-gold_inr_ret,0.08157230973997666
143,oil_usd_ret-gold_usd_ret,0.11221860555661627
143,oil_usd_ret-usd_inr_ret,-0.17990610416528216
143,oil_usd_ret-oil_inr_ret,0.9788112501450895
143,oil_usd_ret-gold_inr_ret,0.029564629972731883
143,gold_usd_ret-usd_inr_ret,-0.24949793383675223
143,gold_usd_ret-oil_inr_ret,0.07198812490495027
143,gold_usd_ret-gold_inr_ret,0.8659147967864496
143,usd_inr_ret-oil_inr_ret,0.006435637136662718
143,usd_inr_ret-gold_inr_ret,0.24048658233153591
143,oil_inr_ret-gold_inr_ret,0.08851344845510475
144,oil_usd_ret-gold_usd_ret,0.0753500354410523
144,oil_usd_ret-usd_inr_ret,-0.1663764827408647
144,oil_usd_ret-oil_inr_ret,0.9786026740033065
144,oil_usd_ret-gold_inr_ret,0.0061221232244166686
144,gold_usd_ret-usd_inr_ret,-0.2646142435962217
144,gold_usd_ret-oil_inr_ret,0.03551655677044444
144,gold_usd_ret-gold_inr_ret,0.8796970786478737
144,usd_inr_ret-oil_inr_ret,0.020663316712836662
144,usd_inr_ret-gold_inr_ret,0.19907125828924402
144,oil_inr_ret-gold_inr_ret,0.060537176038647465
145,oil_usd_ret-gold_usd_ret,0.02684285295425791
145,oil_usd_ret-usd_inr_ret,-0.14247113685634
145,oil_usd_ret-oil_inr_ret,0.9814138958546477
145,oil_usd_ret-gold_inr_ret,-0.03663613713629043
145,gold_usd_ret-usd_inr_ret,-0.2596632154391895
145,gold_usd_ret-oil_inr_ret,-0.008182164083236469
145,gold_usd_ret-gold_inr_ret,0.8805054798598799
145,usd_inr_ret-oil_inr_ret,0.03128853528873352
145,usd_inr_ret-gold_inr_ret,0.2021448362328324
145,oil_inr_ret-gold_inr_ret,0.015746152995066716
146,oil_usd_ret-gold_usd_ret,0.03442684393269296
146,oil_usd_ret-usd_inr_ret,-0.14012724919415034
146,oil_usd_ret-oil_inr_ret,0.9810087451754109
146,oil_usd_ret-gold_inr_ret,-0.028690134600385258
146,gold_usd_ret-usd_inr_ret,-0.2542935554096858
146,gold_usd_ret-oil_inr_ret,-0.0004206101375600519
146,gold_usd_ret-gold_inr_ret,0.8794535758837064
146,usd_inr_ret-oil_inr_ret,0.03558177325220003
146,usd_inr_ret-gold_inr_ret,0.20914309021622415
146,oil_inr_ret-gold_inr_ret,0.025196227089780858
147,oil_usd_ret-gold_usd_ret,0.07388168941471467
147,oil_usd_ret-usd_inr_ret,-0.135698663646352
147,oil_usd_ret-oil_inr_ret,0.9813980367733359
147,oil_usd_ret-gold_inr_ret,0.010105407262390993
147,gold_usd_ret-usd_inr_ret,-0.24551115592855166
147,gold_usd_ret-oil_inr_ret,0.03981894523932521
147,gold_usd_ret-gold_inr_ret,0.88107446152901
147,usd_inr_ret-oil_inr_ret,0.03819780032930694
147,usd_inr_ret-gold_inr_ret,0.21434206562920166
147,oil_inr_ret-gold_inr_ret,0.06327732438019719
148,oil_usd_ret-gold_usd_ret,0.024166309032797532
148,oil_usd_ret-usd_inr_ret,-0.13247310394530584
148,oil_usd_ret-oil_inr_ret,0.9809147567813815
148,oil_usd_ret-gold_inr_ret,-0.02124931963769272
148,gold_usd_ret-usd_inr_ret,-0.21437717334275594
148,gold_usd_ret-oil_inr_ret,-0.008316397391199392
148,gold_usd_ret-gold_inr_ret,0.9317315177043526
148,usd_inr_ret-oil_inr_ret,0.04382786625830764
148,usd_inr_ret-gold_inr_ret,0.13327853875978002
148,oil_inr_ret-gold_inr_ret,0.01335655605569581
149,oil_usd_ret-gold_usd_ret,-0.0023296989671337414
149,oil_usd_ret-usd_inr_ret,-0.14601405345259955
149,oil_usd_ret-oil_inr_ret,0.9812611570134452
149,oil_usd_ret-gold_inr_ret,-0.054609032886646265
149,gold_usd_ret-usd_inr_ret,-0.1995779384629926
149,gold_usd_ret-oil_inr_ret,-0.03111730359739221
149,gold_usd_ret-gold_inr_ret,0.9296415749792741
149,usd_inr_ret-oil_inr_ret,0.028603280481369005
149,usd_inr_ret-gold_inr_ret,0.15360777695467284
149,oil_inr_ret-gold_inr_ret,-0.01593844539413035
150,oil_usd_ret-gold_usd_ret,0.0012488272801084407
150,oil_usd_ret-usd_inr_ret,-0.14529765120758678
150,oil_usd_ret-oil_inr_ret,0.9808126649057837
150,oil_usd_ret-gold_inr_ret,-0.05193649935331202
150,gold_usd_ret-usd_inr_ret,-0.19683646658107282
150,gold_usd_ret-oil_inr_ret,-0.027385311584411435
150,gold_usd_ret-gold_inr_ret,0.9269954902375495
150,usd_inr_ret-oil_inr_ret,0.031463847417313846
150,usd_inr_ret-gold_inr_ret,0.16232653649248768
150,oil_inr_ret-gold_inr_ret,-0.011150413134191415
151,oil_usd_ret-gold_usd_ret,0.009421776496920494
151,oil_usd_ret-usd_inr_ret,-0.14431971457847237
151,oil_usd_ret-oil_inr_ret,0.980319930716301
151,oil_usd_ret-gold_inr_ret,-0.04375533651657937
151,gold_usd_ret-usd_inr_ret,-0.19592622301027623
151,gold_usd_ret-oil_inr_ret,-0.019464200545234206
151,gold_usd_ret-gold_inr_ret,0.923838832278989
151,usd_inr_ret-oil_inr_ret,0.03472132864646184
151,usd_inr_ret-gold_inr_ret,0.1708958994568527
151,oil_inr_ret-gold_inr_ret,-0.0008142658428242725
152,oil_usd_ret-gold_usd_ret,0.04646745684897886
152,oil_usd_ret-usd_inr_ret,-0.14255368261640114
152,oil_usd_ret-oil_inr_ret,0.9805291558100612
152,oil_usd_ret-gold_inr_ret,0.0005160137552490319
152,gold_usd_ret-usd_inr_ret,-0.1941748025760456
152,gold_usd_ret-oil_inr_ret,0.01676328975097634
152,gold_usd_ret-gold_inr_ret,0.9225508426808515
152,usd_inr_ret-oil_inr_ret,0.035379652695153044
152,usd_inr_ret-gold_inr_ret,0.17447010204201627
152,oil_inr_ret-gold_inr_ret,0.0422496970726073
153,oil_usd_ret-gold_usd_ret,0.05689843508505455
153,oil_usd_ret-usd_inr_ret,-0.14025870473854188
153,oil_usd_ret-oil_inr_ret,0.9800352863520849
153,oil_usd_ret-gold_inr_ret,0.01251742552326194
153,gold_usd_ret-usd_inr_ret,-0.1840229233421991
153,gold_usd_ret-oil_inr_ret,0.028964889987178315
153,gold_usd_ret-gold_inr_ret,0.920825486518257
153,usd_inr_ret-oil_inr_ret,0.040057045291432385
153,usd_inr_ret-gold_inr_ret,0.18737287308914585
153,oil_inr_ret-gold_inr_ret,0.0574920339647192
154,oil_usd_ret-gold_usd_ret,0.09563374416198617
154,oil_usd_ret-usd_inr_ret,-0.11837492211073372
154,oil_usd_ret-oil_inr_ret,0.9834751633702034
154,oil_usd_ret-gold_inr_ret,0.06715240614293819
154,gold_usd_ret-usd_inr_ret,-0.18182464699840276
154,gold_usd_ret-oil_inr_ret,0.07019675680774308
154,gold_usd_ret-gold_inr_ret,0.9183539785249897
154,usd_inr_ret-oil_inr_ret,0.04566959389076943
154,usd_inr_ret-gold_inr_ret,0.1950475918041139
154,oil_inr_ret-gold_inr_ret,0.10892729643797994
155,oil_usd_ret-gold_usd_ret,0.08175535423594203
155,oil_usd_ret-usd_inr_ret,-0.09009885747945481
155,oil_usd_ret-oil_inr_ret,0.9835492018380264
155,oil_usd_ret-gold_inr_ret,0.053909625068405305
155,gold_usd_ret-usd_inr_ret,-0.18961719858873013
155,gold_usd_ret-oil_inr_ret,0.055481853669147374
155,gold_usd_ret-gold_inr_ret,0.9157467615235136
155,usd_inr_ret-oil_inr_ret,0.07335860677792436
155,usd_inr_ret-gold_inr_ret,0.19131896934315223
155,oil_inr_ret-gold_inr_ret,0.0958000419564244
156,oil_usd_ret-gold_usd_ret,0.09423396671272355
156,oil_usd_ret-usd_inr_ret,-0.07386998334490658
156,oil_usd_ret-oil_inr_ret,0.9829689712714839
156,oil_usd_ret-gold_inr_ret,0.06883714111330234
156,gold_usd_ret-usd_inr_ret,-0.14944678471925493
156,gold_usd_ret-oil_inr_ret,0.06959065779971085
156,gold_usd_ret-gold_inr_ret,0.9132014580608631
156,usd_inr_ret-oil_inr_ret,0.09055503307759229
156,usd_inr_ret-gold_inr_ret,0.23744517637190937
156,oil_inr_ret-gold_inr_ret,0.11433324918360264
157,oil_usd_ret-gold_usd_ret,0.10342192316091911
157,oil_usd_ret-usd_inr_ret,-0.07786006812529693
157,oil_usd_ret-oil_inr_ret,0.9825320987776202
157,oil_usd_ret-gold_inr_ret,0.07713703643655878
157,gold_usd_ret-usd_inr_ret,-0.15175884423996552
157,gold_usd_ret-oil_inr_ret,0.07837883311002415
157,gold_usd_ret-gold_inr_ret,0.9109495666937258
157,usd_inr_ret-oil_inr_ret,0.0888969937836188
157,usd_inr_ret-gold_inr_ret,0.2402587398648978
157,oil_inr_ret-gold_inr_ret,0.12410334178756559
158,oil_usd_ret-gold_usd_ret,0.09134210593216621
158,oil_usd_ret-usd_inr_ret,-0.049277267435277425
158,oil_usd_ret-oil_inr_ret,0.9816734014703934
158,oil_usd_ret-gold_inr_ret,0.07099470798417121
158,gold_usd_ret-usd_inr_ret,-0.1854836868773072
158,gold_usd_ret-oil_inr_ret,0.06136970387031619
158,gold_usd_ret-gold_inr_ret,0.9064994571225584
158,usd_inr_ret-oil_inr_ret,0.12139899011366985
158,usd_inr_ret-gold_inr_ret,0.21512969728642745
158,oil_inr_ret-gold_inr_ret,0.11693050513599952
159,oil_usd_ret-gold_usd_ret,0.08736920401161206
159,oil_usd_ret-usd_inr_ret,-0.04869923145493859
159,oil_usd_ret-oil_inr_ret,0.9817026234504694
159,oil_usd_ret-gold_inr_ret,0.06463987889576135
159,gold_usd_ret-usd_inr_ret,-0.18665541944566413
159,gold_usd_ret-oil_inr_ret,0.058157194964949636
159,gold_usd_ret-gold_inr_ret,0.9040610746167961
159,usd_inr_ret-oil_inr_ret,0.12126967536284779
159,usd_inr_ret-gold_inr_ret,0.21937899936778074
159,oil_inr_ret-gold_inr_ret,0.11221217978710511
